escalar 1 Ay3;escalar 2 Ay3;escalar 3 Ay3;escalar 4 Ay3;escalar 5 Ay3;escalar 6 Ay3;escalar 7 Ay3;particula;iteracao;fo
-0.0450881570804684;-0.0250651810231695;-0.0104501148913581;0.0086170220428872;0.0165763538957266;0.0372301565221654;0.0461311231839882;0.0;0.0;0.9575086178501996
-0.0456164713671161;-0.0231141868961223;-0.0098121279898774;-0.0015354943308321;0.0190512158266492;0.0337214286540326;0.0401664700141939;1.0;0.0;0.9572583474909871
-0.0398910132668128;-0.0277591575261054;-0.0159780376696557;0.0063218393925557;0.0164628686835188;0.0259273088646831;0.0486553749390301;2.0;0.0;0.9560942220631092
-0.0491870905638644;-0.0315011388990141;-0.0169355461240672;0.0029283575123801;0.0115343838731132;0.0310308538491356;0.0468231046031603;3.0;0.0;0.9557666888563432
-0.0481229905928314;-0.0267281395410669;-0.0070337955772261;-0.0041531557830213;0.0223505072388241;0.0302294601605363;0.0405602596068036;4.0;0.0;0.9557381189230324
-0.0467786453189206;-0.0303885932810482;-0.0075227678069076;0.0028994304090164;0.0176578232254903;0.0298231815239952;0.0422717071451306;5.0;0.0;0.9559883561167638
-0.0478307390821562;-0.0348063056618724;-0.011387728057095;0.0037943670400005;0.0180201034368634;0.0362117083479373;0.0481737051296344;6.0;0.0;0.9570782186204188
-0.0451899008074973;-0.0283657147753727;-0.0068837616352922;0.0049698361081342;0.0226298856640221;0.0378875092960076;0.0484115337471263;7.0;0.0;0.9595155663060124
-0.0491606540113259;-0.0247811671315916;-0.008471254562396;-0.0043718020814294;0.0184007279037931;0.0329824004823434;0.0455617398812258;8.0;0.0;0.9562477278503704
-0.0425507845221393;-0.0250083212899877;-0.0147320310481351;-0.0010159738649259;0.0149792967710337;0.0350281093341012;0.0420102531677043;9.0;0.0;0.9557318465318868
-0.0447784741511532;-0.0278090540911575;-0.0154961415190277;-0.004306933925245;0.0198334810314227;0.0332095037055771;0.0484022581303316;10.0;0.0;0.956451635570008
-0.0385349901642478;-0.033686805229241;-0.0196142102885806;-0.0029005441339958;0.0217824465587116;0.0267313261420788;0.0449544449180107;11.0;0.0;0.9553854113861024
-0.0360290694478634;-0.0308775965610627;-0.0078649698372633;0.0041405620512848;0.0189168527597844;0.0281494085405455;0.0446535920240953;12.0;0.0;0.9561282326726008
-0.0490539813282763;-0.0345666169443708;-0.0134345464663006;0.0069392049659812;0.022063274694876;0.0311420463778684;0.0451924835002191;13.0;0.0;0.9566320248373784
-0.0434443761408914;-0.0330892204388408;-0.0182436041807062;-0.0016576885353016;0.0144822775848661;0.0338690705549165;0.0491100748480781;14.0;0.0;0.95631149298494
-0.0451937097813899;-0.0284892766622907;-0.0067502482793263;0.004833296623956;0.0228565113748815;0.0379121185729321;0.0484969053425359;0.0;1.0;0.9579824607569012
-0.0451739313106803;-0.0285623159140611;-0.0067741325572323;0.0052133757791123;0.0227638601151142;0.0380434746106574;0.0487202037105587;1.0;1.0;0.9581374147699544
-0.0453882749470304;-0.0283884224232473;-0.0065432997611458;0.0049192212411204;0.0228607599140604;0.0383352626123386;0.0484024050788435;2.0;1.0;0.9580443719237198
-0.0450402582509453;-0.0282483340878562;-0.0065074535737562;0.0050462628216091;0.0230452673084822;0.0381442015005324;0.0484709996750638;3.0;1.0;0.9581783224260092
-0.0450800948986398;-0.0284270205825883;-0.0068781448234797;0.0053113730161134;0.0226403447376064;0.0381742032286655;0.0487054614328652;4.0;1.0;0.958166499074226
-0.0451304230731669;-0.0282899843923702;-0.0068598391990304;0.0050473457638673;0.0228160244715313;0.0381894130579581;0.0486413900725722;5.0;1.0;0.9581468166114108
-0.0450910359011639;-0.0281245987551923;-0.0067151469106824;0.0050138420741315;0.02280246180868;0.037950246157009;0.0484204373230163;6.0;1.0;0.9581289566687656
-0.0451899008074973;-0.0283657147753727;-0.0068837616352922;0.0049698361081342;0.0226298856640221;0.0378875092960076;0.0484115337471263;7.0;1.0;0.9580681594585648
-0.0450412479545995;-0.0284999092735557;-0.00682433075645;0.0053195584646582;0.0227882123930182;0.0380711415646216;0.0485182213115733;8.0;1.0;0.9581758155682424
-0.0452887012478192;-0.0284914053167596;-0.0065899464373582;0.0051939265221498;0.0229163003080233;0.0379945564833028;0.0486511781096651;9.0;1.0;0.958181722169842
-0.0452053033629029;-0.0283865544484919;-0.0065613404788419;0.0053171299993308;0.022734574498899;0.0380626395146822;0.0484118809978437;10.0;1.0;0.9581119067977988
-0.0454390403037383;-0.0281665094266917;-0.006407172581821;0.0052644790678768;0.0226616111916979;0.0383051626650669;0.0485409565772014;11.0;1.0;0.9581003278987994
-0.0455328543094205;-0.0282716776054915;-0.0068470282018547;0.0050008815919648;0.0227688902573034;0.0382520739981679;0.0485522195892012;12.0;1.0;0.9581675638483296
-0.0450452414535272;-0.0281335719675364;-0.006638520290927;0.0048961089626534;0.0226510978453699;0.0381400387924092;0.0485320451408747;13.0;1.0;0.9581687072440764
-0.0452552479112267;-0.0281888811731542;-0.0064584838816364;0.0052179503563195;0.0229349071859067;0.0380379473495442;0.0483853825052353;14.0;1.0;0.9580964941360556
-0.0452667947944075;-0.0308601309575747;-0.0041884493187794;0.0022134335689769;0.0272049116252717;0.0383843111830941;0.0501349801463515;0.0;2.0;0.958615376096794
-0.0448675152218163;-0.0323346171126213;-0.0046706152260434;0.0098863140889144;0.0253345063779118;0.0410360724527285;0.054642835088912;1.0;2.0;0.9595776640819828
-0.0491945957512557;-0.028824127363032;-1.0658371196005552e-05;0.0039480441422742;0.0272906793740738;0.046926567744769;0.0482272479737824;2.0;2.0;0.959436163702984
-0.0421689788717776;-0.0259960820858549;0.0007129896089783;0.0065127069366687;0.03101543821243;0.0430695051750207;0.0496120072639764;3.0;2.0;0.9596139250479572
-0.0429731846113655;-0.029603331012837;-0.0067703717654296;0.0118646417098661;0.022841029108414;0.0436751676330465;0.0543452240944683;4.0;2.0;0.9596609546078612
-0.0439891889480796;-0.0268369011779304;-0.0064008254029509;0.0065345689263201;0.0263875787939025;0.0439822173654707;0.0530517780172261;5.0;2.0;0.9595189929935796
-0.0431940570375343;-0.0234981644527914;-0.0034798374308693;0.0058582103182974;0.0261137813751858;0.0391540150544249;0.0485912754485;6.0;2.0;0.9586410579805612
-0.0451899008074973;-0.0283657147753727;-0.0068837616352922;0.0049698361081342;0.0226298856640221;0.0378875092960076;0.0484115337471263;7.0;2.0;0.9580681594585648
-0.0421889585991201;-0.0310747777087703;-0.0056839956750576;0.012029886153909;0.0258261200752467;0.0415946014571157;0.0505652980982094;8.0;2.0;0.9591618346427409
-0.0471844431643253;-0.0309031033521062;-0.0009523421451543;0.0094936805470587;0.0284119058373671;0.0400485335641599;0.053249374854937;9.0;2.0;0.9598178401336994
-0.0455008412148448;-0.0287864174625593;-0.000374856905892;0.0119808613019777;0.0247433004906041;0.0414229655952839;0.0484185439007467;10.0;2.0;0.9591222921858138
-0.0502194257407141;-0.0243442397256995;0.0027374207283954;0.0109179661107275;0.0232703474730572;0.046318922479464;0.0510242682216334;11.0;2.0;0.9598262504790912
-0.0521133040208837;-0.026467331348807;-0.0061422022994811;0.0055965694737617;0.0254360528044722;0.0452471904664009;0.0512516412416923;12.0;2.0;0.9593614223510932
-0.0422695777009912;-0.0236793119460501;-0.0019329309771652;0.0034814630398512;0.0230581083929997;0.0429854701480115;0.0508443678370205;13.0;2.0;0.958881488264018
-0.0465091010647006;-0.024795871274814;0.0017015694656642;0.0099786637583569;0.028787533779367;0.040924490395284;0.0478836033101222;14.0;2.0;0.959317425232202
-0.0504581774584987;-0.0258306489898119;0.0048664074691847;0.009331756328741;0.0262966858662895;0.0469605951079867;0.0522530929615401;0.0;3.0;0.9602348539185342
-0.0501961501800507;-0.0267982807467001;0.0045499860213734;0.0143670853024917;0.0250692321466318;0.0487008138325927;0.0552113734329693;1.0;3.0;0.9607879359644068
