velocidade;rpm;J;reynolds;mach;eficiencia;tracao;torque;Ct;Cq;Cp;Beta 0;Beta 1;Beta 2;Beta 3;Beta 4;Beta 5;Beta 6;Beta 7;Aerofolio secao 0;Aerofolio secao 1;Aerofolio secao 2;Aerofolio secao 3;Aerofolio secao 4;Aerofolio secao 5;Aerofolio secao 6;dT Seção 0;dT Seção 1;dT Seção 2;dT Seção 3;dT Seção 4;dT Seção 5;dT Seção 6;dT Seção 7;dQ Seção 0;dQ Seção 1;dQ Seção 2;dQ Seção 3;dQ Seção 4;dQ Seção 5;dQ Seção 6;dQ Seção 7;dr Seção 0;dr Seção 1;dr Seção 2;dr Seção 3;dr Seção 4;dr Seção 5;dr Seção 6;dr Seção 7;c Seção 0;c Seção 1;c Seção 2;c Seção 3;c Seção 4;c Seção 5;c Seção 6;c Seção 7;Particula;Iteracao
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.964838037816484;526.8979473847272;104.29739650940616;0.0437999001188134;0.0035556182888634;0.0223406085905257;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio902.dat;coordenadas_aerofolios/aerofolio948.dat;coordenadas_aerofolios/aerofolio24.dat;coordenadas_aerofolios/aerofolio386.dat;coordenadas_aerofolios/aerofolio329.dat;coordenadas_aerofolios/aerofolio581.dat;coordenadas_aerofolios/aerofolio542.dat;45.25123710108197;78.84986059380871;224.2130469732917;438.0657324433101;705.2260168795145;940.4009236319704;1089.3214462532046;0;8.83453518191304;15.383549508109049;43.92738567178493;86.23880081858617;139.32462038051207;186.4244330697377;216.72275668511216;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;0;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9671051819670712;361.2939734503435;71.34908118305422;0.030033595745059;0.0024323722972815;0.0152830458798701;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio594.dat;coordenadas_aerofolios/aerofolio704.dat;coordenadas_aerofolios/aerofolio150.dat;coordenadas_aerofolios/aerofolio804.dat;coordenadas_aerofolios/aerofolio515.dat;coordenadas_aerofolios/aerofolio101.dat;coordenadas_aerofolios/aerofolio246.dat;0.0;78.92726517446874;212.64813915657425;444.8517588568862;699.6197738320261;960.957515218933;0.0;0;0.0;15.398332694065047;41.69407657739924;87.54882774773677;138.2728050860864;190.38855949518967;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;1;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.967458074778646;366.708279839716;72.391894095343;0.0304836754620976;0.0024679229896946;0.0155064174681004;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio77.dat;coordenadas_aerofolios/aerofolio450.dat;coordenadas_aerofolios/aerofolio823.dat;coordenadas_aerofolios/aerofolio76.dat;coordenadas_aerofolios/aerofolio232.dat;coordenadas_aerofolios/aerofolio191.dat;coordenadas_aerofolios/aerofolio870.dat;43.43577039326676;72.67135164565018;214.1890913616508;460.57263312896447;700.9440387234506;974.8296826161765;0.0;0;8.489799616079141;14.194153798433025;41.99298446998174;90.56528491983296;138.5194216310753;193.05700162460727;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;2;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9652612584378912;535.1138166910841;105.87725339477466;0.0444828677727847;0.0036094774284335;0.0226790155449302;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio785.dat;coordenadas_aerofolios/aerofolio622.dat;coordenadas_aerofolios/aerofolio398.dat;coordenadas_aerofolios/aerofolio192.dat;coordenadas_aerofolios/aerofolio231.dat;coordenadas_aerofolios/aerofolio208.dat;coordenadas_aerofolios/aerofolio9.dat;43.686400505225066;80.29566053094628;233.75792844079825;461.4086422853155;707.0967141036897;946.6860287546046;1101.4846956564536;0;8.537666441526149;15.66155444049626;45.76107505186239;90.72495090747698;139.66929839455685;187.6438530416952;219.06947572780425;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;3;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9650900577222126;531.2786003304775;105.13706743734014;0.0441640544345237;0.0035842436372221;0.0225204669587461;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio806.dat;coordenadas_aerofolios/aerofolio639.dat;coordenadas_aerofolios/aerofolio533.dat;coordenadas_aerofolios/aerofolio516.dat;coordenadas_aerofolios/aerofolio963.dat;coordenadas_aerofolios/aerofolio658.dat;coordenadas_aerofolios/aerofolio215.dat;44.964264252933376;75.02250520576949;211.59223515612751;460.4681319844207;709.6655110889923;948.482964556486;1098.3621643632316;0;8.780012124397713;14.646007278195848;41.489341968094;90.54532667137748;140.15360306103844;187.98704250004104;218.4731161794737;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;4;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9675489327656672;368.6146052239563;72.76138853202855;0.0306421442165085;0.0024805194803136;0.0155855635528794;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio716.dat;coordenadas_aerofolios/aerofolio516.dat;coordenadas_aerofolios/aerofolio377.dat;coordenadas_aerofolios/aerofolio13.dat;coordenadas_aerofolios/aerofolio19.dat;coordenadas_aerofolios/aerofolio51.dat;coordenadas_aerofolios/aerofolio630.dat;43.54372173287371;76.009420660805;231.1872851414728;450.7527995327274;698.8419412733524;980.0187453963028;0.0;0;8.510132083989467;14.832616761568737;45.26551064627096;88.68283917524415;138.12425001015347;194.05756627148003;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;5;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.965086145624419;528.821280320262;104.6512017482535;0.0439597826746096;0.0035676799166704;0.0224163940331437;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio957.dat;coordenadas_aerofolios/aerofolio115.dat;coordenadas_aerofolios/aerofolio402.dat;coordenadas_aerofolios/aerofolio920.dat;coordenadas_aerofolios/aerofolio190.dat;coordenadas_aerofolios/aerofolio684.dat;coordenadas_aerofolios/aerofolio155.dat;44.09510797918198;0.0;211.31098910056568;458.9006148162623;700.5531729024349;981.3165323643284;1110.52541376648;0;8.615439099972878;0.0;41.42948432816607;90.24595294454488;138.4510711772059;194.3054253247298;220.8198352221657;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;6;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9677201376255304;370.2366374388911;73.0686346241021;0.0307769802874332;0.0024909938532195;0.015651375978824;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio104.dat;coordenadas_aerofolios/aerofolio99.dat;coordenadas_aerofolios/aerofolio543.dat;coordenadas_aerofolios/aerofolio260.dat;coordenadas_aerofolios/aerofolio887.dat;coordenadas_aerofolios/aerofolio593.dat;coordenadas_aerofolios/aerofolio385.dat;44.59028421172085;79.093132133026;216.7573450367782;464.4457234588651;704.5998517492176;983.410872374548;0.0;0;8.709441355577333;15.430010949685055;42.49116429095256;91.29099933314384;139.21763048795995;194.71494146000688;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;7;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.965373746432462;531.3904222677068;105.12829385899845;0.0441733499531456;0.0035839445358384;0.0225185876493268;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio751.dat;coordenadas_aerofolios/aerofolio248.dat;coordenadas_aerofolios/aerofolio602.dat;coordenadas_aerofolios/aerofolio230.dat;coordenadas_aerofolios/aerofolio812.dat;coordenadas_aerofolios/aerofolio634.dat;coordenadas_aerofolios/aerofolio430.dat;0.0;0.0;222.72691020480872;460.102377978517;722.585329729694;982.7120640071498;1098.6871124873558;0;0.0;0.0;43.642018556415664;90.47547280178318;142.59590898513636;194.58147889287235;218.52332193832305;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;8;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9651057129897936;532.8021129910696;105.4368517326127;0.044290700785482;0.0035944636288869;0.0225846810602138;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio944.dat;coordenadas_aerofolios/aerofolio143.dat;coordenadas_aerofolios/aerofolio170.dat;coordenadas_aerofolios/aerofolio370.dat;coordenadas_aerofolios/aerofolio811.dat;coordenadas_aerofolios/aerofolio615.dat;coordenadas_aerofolios/aerofolio64.dat;41.48317046999597;72.36173332300996;212.01888348786645;451.37980639999074;710.6008597010798;990.0890412883416;1076.8332487258317;0;8.119442973850795;14.135021054609004;41.57389759722711;88.80258866597717;140.3259420680608;196.0380110576617;214.3258318835708;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;9;0
