velocidade;rpm;J;reynolds;mach;eficiencia;tracao;torque;Ct;Cq;Cp;Beta 0;Beta 1;Beta 2;Beta 3;Beta 4;Beta 5;Beta 6;Beta 7;Aerofolio secao 0;Aerofolio secao 1;Aerofolio secao 2;Aerofolio secao 3;Aerofolio secao 4;Aerofolio secao 5;Aerofolio secao 6;dT Seção 0;dT Seção 1;dT Seção 2;dT Seção 3;dT Seção 4;dT Seção 5;dT Seção 6;dT Seção 7;dQ Seção 0;dQ Seção 1;dQ Seção 2;dQ Seção 3;dQ Seção 4;dQ Seção 5;dQ Seção 6;dQ Seção 7;dr Seção 0;dr Seção 1;dr Seção 2;dr Seção 3;dr Seção 4;dr Seção 5;dr Seção 6;dr Seção 7;c Seção 0;c Seção 1;c Seção 2;c Seção 3;c Seção 4;c Seção 5;c Seção 6;c Seção 7;Particula;Iteracao
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9561260910410556;354.3771818819627;70.78674757729398;0.0294586176466598;0.0024132016974391;0.0151625934486107;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio751.dat;coordenadas_aerofolios/aerofolio366.dat;coordenadas_aerofolios/aerofolio135.dat;coordenadas_aerofolios/aerofolio660.dat;coordenadas_aerofolios/aerofolio287.dat;coordenadas_aerofolios/aerofolio524.dat;coordenadas_aerofolios/aerofolio353.dat;19.315139378050635;39.33419980781808;126.11256065610904;260.8877157058635;444.4737439457603;652.3883856092303;812.0051967161468;0;3.880820674087291;7.818308743567656;25.07330859190937;52.05750409079685;88.84426732253392;130.52258438315653;162.12329731649635;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;0;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9567491472827973;358.8653525985636;71.63657675496646;0.029831709684841;0.0024421733522231;0.0153446277242743;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio892.dat;coordenadas_aerofolios/aerofolio48.dat;coordenadas_aerofolios/aerofolio987.dat;coordenadas_aerofolios/aerofolio777.dat;coordenadas_aerofolios/aerofolio425.dat;coordenadas_aerofolios/aerofolio297.dat;coordenadas_aerofolios/aerofolio528.dat;19.48700002625061;38.4385182316089;128.71539092212765;285.7769950571948;441.7513299904018;673.3651471830273;796.2771561751057;0;3.913643640108096;7.647246163219617;25.570412555348632;56.77253007946424;88.32432455676873;134.4716907939498;159.16688188536494;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;1;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9562865793536942;355.84452801638963;71.06792063645254;0.0295805949943542;0.0024227872106441;0.0152228210043416;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio536.dat;coordenadas_aerofolios/aerofolio894.dat;coordenadas_aerofolios/aerofolio556.dat;coordenadas_aerofolios/aerofolio869.dat;coordenadas_aerofolios/aerofolio527.dat;coordenadas_aerofolios/aerofolio619.dat;coordenadas_aerofolios/aerofolio602.dat;17.40442774786589;32.17839103843785;117.90124480831388;257.7494073786585;476.4524098156501;648.0936205460947;810.3881666775857;0;3.5190335450695014;6.460098618075549;23.50813458413418;51.46512702690311;94.92024552289116;129.7118713332039;161.82632208937233;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;2;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9563251782511266;355.2200064759825;70.9403301741055;0.0295286798536184;0.0024184375049315;0.0151954909973177;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio916.dat;coordenadas_aerofolios/aerofolio790.dat;coordenadas_aerofolios/aerofolio72.dat;coordenadas_aerofolios/aerofolio209.dat;coordenadas_aerofolios/aerofolio407.dat;coordenadas_aerofolios/aerofolio294.dat;coordenadas_aerofolios/aerofolio62.dat;20.02514142083948;33.697466511321146;105.914394948272;258.27191310137795;445.0162771951533;688.2481227998325;807.5867282174576;0;4.015851637217752;6.747404436112883;21.221886695326216;51.56491826918064;88.95418295978409;137.27602313031826;161.30314151632982;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;3;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9572115337725622;362.09301883927344;72.24596667389932;0.0301000186802768;0.0024629481559414;0.0154751596657563;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio903.dat;coordenadas_aerofolios/aerofolio729.dat;coordenadas_aerofolios/aerofolio358.dat;coordenadas_aerofolios/aerofolio126.dat;coordenadas_aerofolios/aerofolio952.dat;coordenadas_aerofolios/aerofolio587.dat;coordenadas_aerofolios/aerofolio713.dat;16.736313998163105;33.020862254158125;110.86382751884594;271.02432672662053;482.1325370356481;675.8629764442817;811.2514822660585;0;3.392572095149599;6.6195906549042185;22.16562278626281;53.99345419098077;95.99877049310432;134.9392143855566;161.97934846000274;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;4;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9557122729950512;351.5726607271499;70.25695292413872;0.0292254837977397;0.002395140387942;0.0150491108941499;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio199.dat;coordenadas_aerofolios/aerofolio641.dat;coordenadas_aerofolios/aerofolio294.dat;coordenadas_aerofolios/aerofolio276.dat;coordenadas_aerofolios/aerofolio847.dat;coordenadas_aerofolios/aerofolio209.dat;coordenadas_aerofolios/aerofolio16.dat;17.136783742814412;36.29882036298061;117.5854221618609;284.8348477608556;435.3711534675975;656.9909803405793;785.0694746890781;0;3.4693409017174863;7.242348940853835;23.44935280173781;56.59609103825039;87.112100018216;131.3539819406725;157.08564620141428;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;5;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9565396318409344;357.59335752749087;71.39829682681682;0.0297259714534793;0.0024340501152225;0.015293587920905;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio825.dat;coordenadas_aerofolios/aerofolio251.dat;coordenadas_aerofolios/aerofolio727.dat;coordenadas_aerofolios/aerofolio307.dat;coordenadas_aerofolios/aerofolio889.dat;coordenadas_aerofolios/aerofolio564.dat;coordenadas_aerofolios/aerofolio558.dat;18.675669069714512;32.24473782186074;132.00587672974464;265.067761487619;471.3187149284029;645.4980466100441;807.9136039870971;0;3.759829718504188;6.472769920323551;26.19731315310415;52.85583402901704;93.93978202173396;129.21615322670436;161.3418606669598;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;6;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9577601061390516;365.91038625415183;72.96580385137648;0.0304173482738317;0.0024874882338235;0.0156293495225421;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio856.dat;coordenadas_aerofolios/aerofolio749.dat;coordenadas_aerofolios/aerofolio3.dat;coordenadas_aerofolios/aerofolio21.dat;coordenadas_aerofolios/aerofolio223.dat;coordenadas_aerofolios/aerofolio653.dat;coordenadas_aerofolios/aerofolio826.dat;17.326196718589532;34.849556049681624;115.15540189031628;265.7453819317102;486.7197995901449;698.0397803113079;809.2056859015339;0;3.503807799790621;6.966029216765564;22.98371721611035;52.98874783886353;96.8811725252056;139.1079853347069;161.5886301352345;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;7;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9576275640130546;365.6821587874172;72.93038591450497;0.0303983762123595;0.002486280795591;0.0156217629643805;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio412.dat;coordenadas_aerofolios/aerofolio267.dat;coordenadas_aerofolios/aerofolio821.dat;coordenadas_aerofolios/aerofolio113.dat;coordenadas_aerofolios/aerofolio990.dat;coordenadas_aerofolios/aerofolio477.dat;coordenadas_aerofolios/aerofolio433.dat;17.326196718589532;34.427281128973064;122.58967016902837;282.8966656004611;473.2671954084451;696.0390147919344;798.8574647129486;0;3.503807799790621;6.886788760840912;24.40662966988762;56.23641902648066;94.299315543372;138.74492058206977;159.683394038353;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;8;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9564308997579924;356.31931145406713;71.15200450093968;0.0296200627266761;0.0024256537263614;0.0152408318537794;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio160.dat;coordenadas_aerofolios/aerofolio53.dat;coordenadas_aerofolios/aerofolio951.dat;coordenadas_aerofolios/aerofolio395.dat;coordenadas_aerofolios/aerofolio995.dat;coordenadas_aerofolios/aerofolio42.dat;coordenadas_aerofolios/aerofolio229.dat;16.56176117755328;37.298872240950125;122.96150306417384;270.91982558207667;453.8816188223561;664.9794467742485;797.684622164473;0;3.360658558392185;7.430059182955358;24.47764452180752;53.97349594252528;90.65363790951638;132.87013998833595;159.38826904311847;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;9;0
