velocidade;rpm;J;reynolds;mach;eficiencia;tracao;torque;Ct;Cq;Cp;Beta 0;Beta 1;Beta 2;Beta 3;Beta 4;Beta 5;Beta 6;Beta 7;Aerofolio secao 0;Aerofolio secao 1;Aerofolio secao 2;Aerofolio secao 3;Aerofolio secao 4;Aerofolio secao 5;Aerofolio secao 6;dT Seção 0;dT Seção 1;dT Seção 2;dT Seção 3;dT Seção 4;dT Seção 5;dT Seção 6;dT Seção 7;dQ Seção 0;dQ Seção 1;dQ Seção 2;dQ Seção 3;dQ Seção 4;dQ Seção 5;dQ Seção 6;dQ Seção 7;dr Seção 0;dr Seção 1;dr Seção 2;dr Seção 3;dr Seção 4;dr Seção 5;dr Seção 6;dr Seção 7;c Seção 0;c Seção 1;c Seção 2;c Seção 3;c Seção 4;c Seção 5;c Seção 6;c Seção 7;Particula;Iteracao
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9560721938658784;353.7465592917095;70.66476428150219;0.0294061953386913;0.002409043146488;0.0151364645023754;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio370.dat;coordenadas_aerofolios/aerofolio137.dat;coordenadas_aerofolios/aerofolio748.dat;coordenadas_aerofolios/aerofolio617.dat;coordenadas_aerofolios/aerofolio944.dat;coordenadas_aerofolios/aerofolio96.dat;coordenadas_aerofolios/aerofolio915.dat;18.324248478490915;33.76381329474405;117.70222190764228;273.2858342933119;457.4615981339348;645.5978763768153;801.5608679077832;0;3.6929980487310567;6.760075738360884;23.46858811002608;54.39388977880286;91.33106417471068;129.23521930772364;160.12857744794255;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;0;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9556071420877572;350.24506110282687;69.99935054430813;0.0291151232787212;0.0023863584263242;0.0149939322019448;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio639.dat;coordenadas_aerofolios/aerofolio675.dat;coordenadas_aerofolios/aerofolio709.dat;coordenadas_aerofolios/aerofolio790.dat;coordenadas_aerofolios/aerofolio794.dat;coordenadas_aerofolios/aerofolio62.dat;coordenadas_aerofolios/aerofolio931.dat;17.828533811470077;32.41060478041799;116.1266931116747;276.4763931927888;444.8607106834185;637.611495035121;798.5421548164004;0;3.599177678979279;6.504448175943557;23.17075607497516;54.99624596692434;88.92447194459751;127.70993282618656;159.57575523840697;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;1;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9562385743110146;355.59040543583603;71.02073343812721;0.0295594703274212;0.0024211785447427;0.015212713458386;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio75.dat;coordenadas_aerofolios/aerofolio32.dat;coordenadas_aerofolios/aerofolio684.dat;coordenadas_aerofolios/aerofolio366.dat;coordenadas_aerofolios/aerofolio894.dat;coordenadas_aerofolios/aerofolio753.dat;coordenadas_aerofolios/aerofolio368.dat;16.654852361994937;36.81232916251552;108.31700750151992;271.6447856121071;453.8816188223561;663.8729789718657;808.2366244657063;0;3.3784376649867887;7.337136299803338;21.680751892347075;54.125944461256594;90.65363790951638;132.69692683261883;161.40355303402848;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;2;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9557652198059728;352.7365458032233;70.48563439268966;0.0293222350763028;0.0024029364024075;0.0150980946976942;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio385.dat;coordenadas_aerofolios/aerofolio343.dat;coordenadas_aerofolios/aerofolio961.dat;coordenadas_aerofolios/aerofolio69.dat;coordenadas_aerofolios/aerofolio498.dat;coordenadas_aerofolios/aerofolio777.dat;coordenadas_aerofolios/aerofolio311.dat;18.224534868189565;39.380509622463535;106.68666326895882;282.9538271590656;472.87827912910825;656.0925124396387;766.6418862442331;0;3.673669432699575;7.825745153420293;21.36937908008292;56.2368425660513;94.22503800540558;131.18238721149956;153.66107414425466;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;3;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.955947973994067;351.9001398951118;70.30505625326109;0.0292527064409838;0.0023967802857967;0.0150594146762556;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio481.dat;coordenadas_aerofolios/aerofolio817.dat;coordenadas_aerofolios/aerofolio901.dat;coordenadas_aerofolios/aerofolio643.dat;coordenadas_aerofolios/aerofolio517.dat;coordenadas_aerofolios/aerofolio10.dat;coordenadas_aerofolios/aerofolio928.dat;20.010281265674177;39.40193234170554;113.69667284013003;273.7054758669316;442.2180295256063;652.7981301361898;797.034725916224;0;4.013298275902029;7.8303059624960785;22.705120489347685;54.47053757773917;88.41345760232852;130.55320653786558;159.28785752541978;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;4;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9562174043333072;232.37618863976056;46.41264914602776;0.0193169358562338;0.0015822606283689;0.0099416367322965;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio328.dat;coordenadas_aerofolios/aerofolio620.dat;coordenadas_aerofolios/aerofolio577.dat;coordenadas_aerofolios/aerofolio946.dat;coordenadas_aerofolios/aerofolio690.dat;coordenadas_aerofolios/aerofolio141.dat;coordenadas_aerofolios/aerofolio565.dat;16.52148818791313;34.57033961782374;129.60326417649674;269.14330612483064;460.4212609402532;639.8098349960619;0.0;0;3.3515433876235927;6.914580290704707;25.73844795608329;53.6342057187817;91.88371929506155;128.12025817473574;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;5;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9565914335374364;358.2367195074778;71.52287930800327;0.0297794527596858;0.0024382972753953;0.0153202736152998;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio842.dat;coordenadas_aerofolios/aerofolio391.dat;coordenadas_aerofolios/aerofolio656.dat;coordenadas_aerofolios/aerofolio838.dat;coordenadas_aerofolios/aerofolio546.dat;coordenadas_aerofolios/aerofolio592.dat;coordenadas_aerofolios/aerofolio102.dat;19.34270595045336;37.80753091385904;111.06404523161656;284.41684318268005;458.5525132577571;685.1429745700513;783.0294612610988;0;3.886654940129448;7.52720583352338;22.203861552681207;56.516258044428376;91.53311419691966;136.7306167880905;156.660468051988;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;6;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9569120644400508;360.3399084769307;71.91868062937677;0.0299542863631383;0.0024517905979913;0.0154050546615804;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio248.dat;coordenadas_aerofolios/aerofolio991.dat;coordenadas_aerofolios/aerofolio746.dat;coordenadas_aerofolios/aerofolio652.dat;coordenadas_aerofolios/aerofolio504.dat;coordenadas_aerofolios/aerofolio46.dat;coordenadas_aerofolios/aerofolio904.dat;16.453809837946324;39.96726575126478;129.74866645267392;279.69955871920746;446.3385925448987;668.8748927702992;810.3862390320704;0;3.34032609048186;7.937337948284526;25.76314594528848;55.64680361790195;89.20672658887003;133.60458871421167;161.83780869759164;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;7;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9557709148939844;351.39926878519594;70.21799440161243;0.0292110700962313;0.0023938122470695;0.0150407659389338;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio446.dat;coordenadas_aerofolios/aerofolio208.dat;coordenadas_aerofolios/aerofolio312.dat;coordenadas_aerofolios/aerofolio168.dat;coordenadas_aerofolios/aerofolio661.dat;coordenadas_aerofolios/aerofolio748.dat;coordenadas_aerofolios/aerofolio77.dat;18.32478691297289;37.25325530153697;110.74941739726272;270.97371314979284;436.92876812662416;645.4980466100441;813.7299002475776;0;3.692816162878379;7.422285731442933;22.143772062595147;53.980289871867335;87.40328308598474;129.21615322670436;162.44083666597658;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;8;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9557190482043032;352.4398682009348;70.42975310230797;0.0292975729013746;0.0024010313449014;0.0150861248683626;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio875.dat;coordenadas_aerofolios/aerofolio459.dat;coordenadas_aerofolios/aerofolio791.dat;coordenadas_aerofolios/aerofolio297.dat;coordenadas_aerofolios/aerofolio237.dat;coordenadas_aerofolios/aerofolio393.dat;coordenadas_aerofolios/aerofolio282.dat;18.479095233597715;32.75408937000194;125.99695572242676;249.7550698210512;487.4217984346303;658.2908524005795;766.2169752092997;0;3.7239951968468494;6.569579529231784;25.052765575931414;49.93832102005704;97.00894500944813;131.5927125600487;153.54435783017172;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;9;0
