escalar 1 Ay3;escalar 2 Ay3;escalar 3 Ay3;escalar 4 Ay3;escalar 5 Ay3;escalar 6 Ay3;escalar 7 Ay3;particula;iteracao;fo
-0.0418769955455907;-0.0315722369675637;-0.0131399694599461;0.004277478885836;0.0161801202302349;0.027379169612416;0.0476064569434841;0.0;0.0;0.9560721938658784
-0.0436278701019789;-0.0341765230380738;-0.0139082640973166;0.0054232437741245;0.0130522577527852;0.0258012688957082;0.0471321364885961;1.0;0.0;0.9556071420877572
-0.0484747474374161;-0.0262529946494328;-0.0184807321781661;0.0031655896494314;0.0154384608483431;0.0309473826277966;0.0487701842390081;2.0;0.0;0.9562385743110146
-0.0421558947137226;-0.0219497329627461;-0.0192499248463659;0.0079111048597235;0.0202903922106665;0.0295192986609231;0.0405487514668465;3.0;0.0;0.9557652198059728
-0.0368112519156056;-0.0220241991256497;-0.015205684471652;0.0044949254530122;0.0126931726773421;0.0291139768931423;0.0467515258204433;4.0;0.0;0.955947973994067
-0.0483847351795452;-0.0303269784061106;-0.0077720338899478;0.0026449590643128;0.016867714257638;0.0264071321139271;0.0415351589579887;5.0;0.0;0.9562174043333072
-0.0389149433117522;-0.0246670077845343;-0.0166882449334831;0.0081260939136587;0.0166290892781063;0.0353162588992558;0.0439406284536406;6.0;0.0;0.9565914335374364
-0.0493800286131113;-0.0211129746523065;-0.0075445122859802;0.0063437172453411;0.0135367044840989;0.0320711133855691;0.0491970671367846;7.0;0.0;0.9569120644400508
-0.0418558976394407;-0.025535521966216;-0.0169788436231853;0.0031569308267192;0.0114204484290136;0.0273263746884612;0.0498615742277853;8.0;0.0;0.9557709148939844
-0.0418401989567015;-0.0337076446678893;-0.0092003995720813;-0.0039753877546624;0.023725645170055;0.0301644824880927;0.0406026503457825;9.0;0.0;0.9557190482043032
-0.0443804377175184;-0.0211778905856635;-0.0195962760106761;0.0018954643096271;0.0236121839448824;0.034599204428911;0.0446944361321454;10.0;0.0;0.9566930955565248
-0.0434346216441358;-0.0326123216415099;-0.0157949117994132;0.0083454017937879;0.0140563952925525;0.0307195224521205;0.0462703488638982;11.0;0.0;0.956279945008254
