velocidade;rpm;J;reynolds;mach;eficiencia;tracao;torque;Ct;Cq;Cp;Beta 0;Beta 1;Beta 2;Beta 3;Beta 4;Beta 5;Beta 6;Beta 7;Aerofolio secao 0;Aerofolio secao 1;Aerofolio secao 2;Aerofolio secao 3;Aerofolio secao 4;Aerofolio secao 5;Aerofolio secao 6;dT Seção 0;dT Seção 1;dT Seção 2;dT Seção 3;dT Seção 4;dT Seção 5;dT Seção 6;dT Seção 7;dQ Seção 0;dQ Seção 1;dQ Seção 2;dQ Seção 3;dQ Seção 4;dQ Seção 5;dQ Seção 6;dQ Seção 7;dr Seção 0;dr Seção 1;dr Seção 2;dr Seção 3;dr Seção 4;dr Seção 5;dr Seção 6;dr Seção 7;c Seção 0;c Seção 1;c Seção 2;c Seção 3;c Seção 4;c Seção 5;c Seção 6;c Seção 7;Particula;Iteracao
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.965214446291364;535.7868140866788;106.0155536208529;0.0445388126077449;0.0036141922423182;0.0227086395942565;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio851.dat;coordenadas_aerofolios/aerofolio348.dat;coordenadas_aerofolios/aerofolio967.dat;coordenadas_aerofolios/aerofolio302.dat;coordenadas_aerofolios/aerofolio933.dat;coordenadas_aerofolios/aerofolio309.dat;coordenadas_aerofolios/aerofolio717.dat;44.92022222191944;76.07507456899565;230.6164293456556;446.1580231636847;699.8531235996284;976.2252142589984;1104.60529930416;0;8.772170154597866;14.845625105476527;45.15494932024297;87.79830585343056;138.31737160886632;193.33305519275;219.677321884354;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;0;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.96540917441538;537.4958317047825;106.33226297097364;0.0446808795893032;0.0036249892285828;0.0227764790597159;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio689.dat;coordenadas_aerofolios/aerofolio94.dat;coordenadas_aerofolios/aerofolio796.dat;coordenadas_aerofolios/aerofolio974.dat;coordenadas_aerofolios/aerofolio653.dat;coordenadas_aerofolios/aerofolio212.dat;coordenadas_aerofolios/aerofolio413.dat;43.88744302927366;73.04523812601641;229.50212547231817;459.0067529562503;710.6008597010798;965.7493440239494;1106.005054711467;0;8.575778016031075;14.266968969484395;44.94059705679358;90.26272599811468;140.3259420680608;191.303731384112;219.944655474985;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;1;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9650399683737846;531.8678852923572;105.2591467175274;0.0442130404338049;0.0035884054603917;0.0225466164649366;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio261.dat;coordenadas_aerofolios/aerofolio392.dat;coordenadas_aerofolios/aerofolio752.dat;coordenadas_aerofolios/aerofolio657.dat;coordenadas_aerofolios/aerofolio603.dat;coordenadas_aerofolios/aerofolio643.dat;coordenadas_aerofolios/aerofolio411.dat;0.0;74.6589836474081;233.3872903577519;440.4676217723754;698.1418919705459;955.0696440714086;1113.1076499498386;0;0.0;14.575641032512255;45.6887524922528;86.70102572794846;137.99055044181387;189.2545322811827;221.32486076693445;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;2;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9653269985184054;536.8889990433403;106.22125545505908;0.0446304348872657;0.0036212048546003;0.0227527011367125;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio93.dat;coordenadas_aerofolios/aerofolio690.dat;coordenadas_aerofolios/aerofolio759.dat;coordenadas_aerofolios/aerofolio2.dat;coordenadas_aerofolios/aerofolio6.dat;coordenadas_aerofolios/aerofolio327.dat;coordenadas_aerofolios/aerofolio404.dat;44.96372581845141;76.93411837733194;225.9268091728421;459.1602306821777;708.422928536793;958.4617710496534;1112.138588514011;0;8.780194010250389;15.012037242999506;44.257761942179215;90.29903376056932;139.90998785544866;189.9119074697094;221.1397836657285;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;3;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9652021666215702;534.8245199584892;105.82649187713665;0.0444588191537775;0.0036077469098729;0.0226681423761363;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio676.dat;coordenadas_aerofolios/aerofolio551.dat;coordenadas_aerofolios/aerofolio881.dat;coordenadas_aerofolios/aerofolio773.dat;coordenadas_aerofolios/aerofolio408.dat;coordenadas_aerofolios/aerofolio766.dat;coordenadas_aerofolios/aerofolio213.dat;44.81227088231248;78.98255416065452;211.4492225041484;440.7272376382909;707.4797817579899;980.1185751630742;1109.4486788377828;0;8.75183768668754;15.408892112605052;41.46202856350941;86.75410654397292;139.76135718481467;194.07663235249927;220.6141939986035;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;4;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9650693463648794;526.5020583003811;104.19405251097598;0.0437669907054468;0.0035520951730124;0.0223184722007751;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio752.dat;coordenadas_aerofolios/aerofolio264.dat;coordenadas_aerofolios/aerofolio486.dat;coordenadas_aerofolios/aerofolio18.dat;coordenadas_aerofolios/aerofolio858.dat;coordenadas_aerofolios/aerofolio802.dat;coordenadas_aerofolios/aerofolio934.dat;41.33995326316265;0.0;231.729538406894;464.3379483234328;710.209993880064;940.3010938651992;1101.2693486707142;0;8.092090502166792;0.0;45.37060929138202;91.27741147445973;140.25759161419143;186.4053669887185;219.0283474830917;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;5;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.96501376277376;529.9366361841641;104.87979147378157;0.0440524998234965;0.0035754728035107;0.0224653581852391;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio768.dat;coordenadas_aerofolios/aerofolio672.dat;coordenadas_aerofolios/aerofolio541.dat;coordenadas_aerofolios/aerofolio993.dat;coordenadas_aerofolios/aerofolio119.dat;coordenadas_aerofolios/aerofolio706.dat;coordenadas_aerofolios/aerofolio475.dat;0.0;72.04036432790032;214.13069148876005;459.0573665330781;707.9464812931942;940.6005831655128;1107.512483611643;0;0.0;14.074113468736783;41.983366815837606;90.27589031722816;139.85049023037442;186.46256523177613;220.2325531879721;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;6;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9674601093585528;360.4869284973771;71.16358725539011;0.0299665078231819;0.0024260485957918;0.0152433128915832;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio709.dat;coordenadas_aerofolios/aerofolio839.dat;coordenadas_aerofolios/aerofolio638.dat;coordenadas_aerofolios/aerofolio106.dat;coordenadas_aerofolios/aerofolio676.dat;coordenadas_aerofolios/aerofolio868.dat;coordenadas_aerofolios/aerofolio62.dat;0.0;0.0;220.4113000548473;459.94562626170114;710.9119927245491;974.1308742487784;0.0;0;0.0;0.0;43.19823369445584;90.44553542909992;140.38536409843394;192.9235390574729;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;7;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9650197385572936;531.1664746199144;105.12253790809204;0.0441547336638739;0.0035837483088472;0.0225173547187785;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio459.dat;coordenadas_aerofolios/aerofolio935.dat;coordenadas_aerofolios/aerofolio40.dat;coordenadas_aerofolios/aerofolio757.dat;coordenadas_aerofolios/aerofolio932.dat;coordenadas_aerofolios/aerofolio996.dat;coordenadas_aerofolios/aerofolio766.dat;41.4330444476043;78.47597411344246;213.3596179801723;448.9240295032094;704.5201189516713;973.332236114609;1085.9854956197585;0;8.109869608761395;15.310734337057664;41.8345667233912;88.33356982727284;139.20870206446375;192.7710104093192;216.07378228384988;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;8;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9649464938637606;532.1359461411912;105.32239882375578;0.0442353237591869;0.0035905617974935;0.022560165130532;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio867.dat;coordenadas_aerofolios/aerofolio361.dat;coordenadas_aerofolios/aerofolio812.dat;coordenadas_aerofolios/aerofolio921.dat;coordenadas_aerofolios/aerofolio953.dat;coordenadas_aerofolios/aerofolio395.dat;coordenadas_aerofolios/aerofolio158.dat;44.40910896525132;75.58991724102557;224.61348239883304;462.9827074352506;702.7389022334372;937.6784137334738;1105.897381218597;0;8.675978309383042;14.752028139004931;44.003863204621744;91.01158385476674;138.8433170534297;186.0283185225752;219.92409135262875;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;9;0
