escalar 1 Ay3;escalar 2 Ay3;escalar 3 Ay3;escalar 4 Ay3;escalar 5 Ay3;escalar 6 Ay3;escalar 7 Ay3;particula;iteracao;fo
-0.046143134202977;-0.0239077155217088;-0.0127388188609755;0.0072718404498433;0.014227560026008;0.0267644071066245;0.0483404790288641;0.0;0.0;0.9561619587743472
-0.0432434133401893;-0.0295767174291274;-0.0087869549716783;0.0042783408884421;0.0183498795069416;0.0287156143734397;0.0472828423373284;1.0;0.0;0.9565078461609076
-0.0479716505556421;-0.0227704836033032;-0.0076220855204552;-0.0049131526104949;0.0189620164472035;0.0372508579015737;0.0479848391284554;2.0;0.0;0.9570331443985248
-0.0452188749512863;-0.022487356223908;-0.0147803591840758;0.0045369124771142;0.0106828635853514;0.0265800480624746;0.0441094626947559;3.0;0.0;0.9550714017275742
-0.0497318158087775;-0.0229114898252469;-0.0089092683685197;0.0072922719495778;0.0123384608683953;0.0258090967254558;0.0449527053984479;4.0;0.0;0.9556265590951664
-0.0368772891679376;-0.0338824797291586;-0.0136162731175972;-0.0030933246113926;0.01129460466217;0.033711155116945;0.0496460517121012;5.0;0.0;0.9560412441083116
-0.0476227557814029;-0.0212849603394925;-0.0073289257663228;-0.0048233766389535;0.0196480084841099;0.0262389751028949;0.04069226977955;6.0;0.0;0.9560303347079702
-0.0376391035288805;-0.0309174046226197;-0.0145493579731556;0.0046222418844364;0.0210078257046594;0.0343734814189647;0.0450230115281443;7.0;0.0;0.9568746100495696
-0.0384033040698932;-0.0262711888797565;-0.0130852234528678;0.0019599082565003;0.01772749039197;0.0340016600381646;0.0424443672051256;8.0;0.0;0.9561023281324792
-0.0472271650108938;-0.0311854757422295;-0.0120358091935706;0.0009584004719497;0.0127525304769409;0.0310269114898942;0.0485925881904179;9.0;0.0;0.9561081041447114
-0.0432490409286326;-0.0325346700628907;-0.0160988976364883;0.0039211518910834;0.0105704566578651;0.0360905159753776;0.0462964393701503;10.0;0.0;0.9563711890504571
-0.0473765566730303;-0.0235592470460124;-0.016562544918312;0.0071391388701922;0.012536339201535;0.0272685560785869;0.0419521031286702;11.0;0.0;0.9551653620926784
-0.0376612182165296;-0.0310635539273209;-0.0076778241732691;0.0024530401131591;0.0119853849174025;0.0316490483298994;0.0442921862217438;12.0;0.0;0.9558803122846696
-0.0393101957796545;-0.0291300596572406;-0.0166541427332033;-0.0033670055377371;0.0171279943661627;0.0272062572176371;0.047938504799707;13.0;0.0;0.9556245429972392
-0.0410944870392573;-0.0310440858590996;-0.0160247827976552;0.0089776994119163;0.0140412983565287;0.0273556175481462;0.0499117103942158;14.0;0.0;0.9562562150738304
-0.0468648822219347;-0.0234588297991347;-0.0107191529462175;0.0024622063497739;0.0160963344221784;0.030903596278283;0.0482001016167572;0.0;1.0;0.9563199819433348
-0.0451097329049234;-0.0268901755378331;-0.0083271602219408;0.0006502944591874;0.0185915008757201;0.0320846272339337;0.0475599329920398;1.0;1.0;0.9568237799199258
-0.0479716505556421;-0.0227704836033032;-0.0076220855204552;-0.0049131526104949;0.0189620164472035;0.0372508579015737;0.0479848391284554;2.0;1.0;0.9570331443985248
-0.0463054445825522;-0.0225991116505922;-0.0119548608896006;0.0008068032297661;0.0139507928920707;0.0307920070372023;0.0456391428967739;3.0;1.0;0.9558188677053518
-0.0490370471879571;-0.0228558321543706;-0.0084011943393907;0.0024745731721343;0.014952896397229;0.0303253639440748;0.0461495426647146;4.0;1.0;0.9563031095999436
-0.0412564314936301;-0.0294963766577738;-0.0112502603569279;-0.0038116431822282;0.0143210688544727;0.0351083389423897;0.0489903414749101;5.0;1.0;0.9566041902411516
-0.0477604707719004;-0.0218713228684402;-0.0074446411502595;-0.0048588128162212;0.0193772351913601;0.0305855616583592;0.0435707769763889;6.0;1.0;0.9558983278763944
