escalar 1 Ay3;escalar 2 Ay3;escalar 3 Ay3;escalar 4 Ay3;escalar 5 Ay3;escalar 6 Ay3;escalar 7 Ay3;particula;iteracao;fo
-0.0422895855245667;-0.0339217590240383;-0.0078376545569342;0.0044081327870053;0.0201407170015877;0.0297974723600868;0.0454052123843086;0.0;0.0;0.965155902722906
-0.0484283858103698;-0.0294592043145791;-0.0090332287543724;-0.0024076758369765;0.010048776196237;0.0285120695162956;0.0459539560333653;1.0;0.0;0.9649231357938644
-0.0464990203044798;-0.0211324444705481;-0.0087291345111939;-0.0027809626638586;0.0159041830164601;0.0385249280783243;0.0499474748513934;2.0;0.0;0.9654840678402492
-0.0379167183941488;-0.0261589840875225;-0.0193533950006259;0.0006306821226306;0.0153487003595992;0.0294325087791047;0.0422862581024685;3.0;0.0;0.9672747689855168
-0.041549117683974;-0.0310132837218864;-0.0175822007981279;0.002664656232971;0.0140507421098924;0.0264120406409268;0.0414893805854812;4.0;0.0;0.9671693579336588
-0.0415898508009726;-0.0328573530543894;-0.0197073392940867;0.0024251585390966;0.0217256967689553;0.0382882057366639;0.048094937714872;5.0;0.0;0.9655239478086148
-0.0443054741856829;-0.0322125584306095;-0.0197895272764641;-0.0020570387776002;0.014498499254506;0.030675847842294;0.0471855104826708;6.0;0.0;0.96501107071366
-0.0443312484578677;-0.0260999519426653;-0.0086921072986659;0.0071526228942316;0.0143290979678924;0.0318161553889994;0.0418650551197874;7.0;0.0;0.9676845081510368
-0.0461630576251496;-0.0265491765949815;-0.0089823790811775;-0.0023628479697368;0.0182457074505631;0.0280012669054939;0.0453322012229036;8.0;0.0;0.9673766978330484
-0.0381438483397721;-0.0336070691250937;-0.0065144113765541;0.0081357712330251;0.0101955323406925;0.0338876474294038;0.0426006707160312;9.0;0.0;0.9676750985174444
-0.0374479186773593;-0.0339621518750115;-0.0079205135394833;0.0088600624297994;0.0177580853156184;0.0338798524771339;0.0457953483156685;10.0;0.0;0.9657768255904848
-0.0370645268638695;-0.0335558207751567;-0.0174493703164465;0.0010214785783176;0.0123927172316462;0.0342894603530651;0.0482131546222859;11.0;0.0;0.9649999569171418
-0.0381749931562;-0.0319459407629143;-0.0141436898780782;0.0032880304178669;0.0141215096912703;0.0310368814332113;0.049186060902906;12.0;0.0;0.9652270615133643
-0.0378524803873969;-0.0231084424925726;-0.016167809545474;-0.0006413432552986;0.0184289893735144;0.0338537715258585;0.0410002856438095;13.0;0.0;0.967595043800862
-0.0425920071046646;-0.0251480641429157;-0.0097489822452056;0.0013685313428381;0.0158674802192925;0.0319003423018195;0.0406832952988323;14.0;0.0;0.9644097546929002
-0.0434469985641718;-0.0294875983398258;-0.0083220414402322;0.0059639765971465;0.0168461263318432;0.0309418581557948;0.0433983070752207;0.0;1.0;0.9652787341457962
-0.0461057300382085;-0.0275548534860653;-0.008839847949694;0.0030120309292773;0.0124752787062326;0.0303851466098096;0.0436359694755269;1.0;1.0;0.9674446284384
-0.0452701164725915;-0.0239485106432678;-0.0087081438873739;0.0028503593665502;0.01501127168229;0.0347217434959323;0.0453655735804534;2.0;1.0;0.9677163708190286
-0.0415530976502897;-0.0261255189287545;-0.0133095406483896;0.0043279522103913;0.0147706905989645;0.0307837914140117;0.0420474793028321;3.0;1.0;0.9674868946794962
-0.043126299883381;-0.0282279295988223;-0.0125424315141011;0.0052088720534825;0.0142085412717642;0.0294756182643051;0.0417023494343355;4.0;1.0;0.9674255439888584
-0.0431439415096203;-0.029026601154561;-0.0134628349061057;0.0051051449362906;0.0175325854764675;0.0346192183915017;0.0445632345952478;5.0;1.0;0.9653321047759246
-0.0443200855489135;-0.0287473388100117;-0.0134984307498148;0.0031638928147149;0.0144024661361815;0.0313222850196508;0.0441693591321233;6.0;1.0;0.9651301479773052
-0.0443312484578677;-0.0260999519426653;-0.0086921072986659;0.0071526228942316;0.0143290979678924;0.0318161553889994;0.0418650551197874;7.0;1.0;0.9676845081510368
-0.0451246101019571;-0.0262945123887492;-0.0088178248148348;0.0030314460032323;0.0160253924258126;0.0301639165786747;0.0433666857381929;8.0;1.0;0.9651627254646684
-0.0416514682613229;-0.0293513052695299;-0.0077489411392471;0.0075784271736186;0.0125388392004833;0.032713324351928;0.0421836522800581;9.0;1.0;0.9676575630897924
-0.0413500591893497;-0.0295050925959033;-0.0083579278959814;0.0078921197049891;0.0158142019232298;0.0327099483364244;0.0435672760319496;10.0;1.0;0.9669447218830124
-0.0411840111288238;-0.0293291094666652;-0.0124849022631211;0.004497207242043;0.0134904460865008;0.032887350646493;0.0446144346665763;11.0;1.0;0.9652025608931852
-0.0416649571679226;-0.0286318659567451;-0.0110532028731079;0.005478857146387;0.0142391909080434;0.0314786496718087;0.0450358030820882;12.0;1.0;0.9676041371736336
-0.0415252759909379;-0.0248043208812943;-0.0119298547295574;0.0037770344820698;0.0161047723362976;0.0326986526039033;0.0414905210550637;13.0;1.0;0.967607924084944
-0.0435779781914606;-0.0256876866896648;-0.0091498427768805;0.0046475167594117;0.0149953755987767;0.0318526169750416;0.0413532316551942;14.0;1.0;0.967657114812972
-0.0442924554078225;-0.0265683466511188;-0.0085924939725373;0.0058694890497161;0.0151816711355624;0.0322152306960145;0.0430668840418451;0.0;2.0;0.9652862678060532
-0.045033614262318;-0.0260295667946971;-0.0087368398318882;0.0050465926078994;0.0139632357835885;0.03206003950964;0.0431331357841093;1.0;2.0;0.9651988239196908
-0.0452701164725915;-0.0239485106432678;-0.0087081438873739;0.0028503593665502;0.01501127168229;0.0347217434959323;0.0453655735804534;2.0;2.0;0.9677163708190286
-0.043764503846874;-0.0256311196504359;-0.0099828296405101;0.0054134242036589;0.0146031141863629;0.0321711673649042;0.0426903217698816;3.0;2.0;0.967648808014364
