velocidade;rpm;J;reynolds;mach;eficiencia;tracao;torque;Ct;Cq;Cp;Beta 0;Beta 1;Beta 2;Beta 3;Beta 4;Beta 5;Beta 6;Beta 7;Aerofolio secao 0;Aerofolio secao 1;Aerofolio secao 2;Aerofolio secao 3;Aerofolio secao 4;Aerofolio secao 5;Aerofolio secao 6;dT Seção 0;dT Seção 1;dT Seção 2;dT Seção 3;dT Seção 4;dT Seção 5;dT Seção 6;dT Seção 7;dQ Seção 0;dQ Seção 1;dQ Seção 2;dQ Seção 3;dQ Seção 4;dQ Seção 5;dQ Seção 6;dQ Seção 7;dr Seção 0;dr Seção 1;dr Seção 2;dr Seção 3;dr Seção 4;dr Seção 5;dr Seção 6;dr Seção 7;c Seção 0;c Seção 1;c Seção 2;c Seção 3;c Seção 4;c Seção 5;c Seção 6;c Seção 7;Particula;Iteracao
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9558046167858082;352.11661434983205;70.35885627798797;0.0292707014996893;0.0023986143905611;0.0150709386963635;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio555.dat;coordenadas_aerofolios/aerofolio144.dat;coordenadas_aerofolios/aerofolio466.dat;coordenadas_aerofolios/aerofolio4.dat;coordenadas_aerofolios/aerofolio40.dat;coordenadas_aerofolios/aerofolio858.dat;coordenadas_aerofolios/aerofolio788.dat;19.049649110927025;33.971832816553054;115.58443984625336;252.62721430056388;466.95895351647135;665.3787658413332;784.1042685442808;0;3.8304004873245616;6.801212653792258;23.065657429864064;50.4903580474691;93.1197277647038;132.9464043124128;156.8775958837696;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;0;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9553242506328716;350.2743273316473;70.02592964148755;0.0291175561177664;0.0023872645383385;0.0149996254716394;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio769.dat;coordenadas_aerofolios/aerofolio751.dat;coordenadas_aerofolios/aerofolio541.dat;coordenadas_aerofolios/aerofolio397.dat;coordenadas_aerofolios/aerofolio229.dat;coordenadas_aerofolios/aerofolio734.dat;coordenadas_aerofolios/aerofolio944.dat;17.669379580507524;32.46589376660375;119.6483887866563;261.7759754344866;477.0007916900797;645.4980466100441;769.8759463213552;0;3.5696356176849102;6.51500759448356;23.83874270468659;52.227149202668656;95.01237990785;129.21615322670436;154.25502459850267;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;1;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9565076751090588;357.5095273880692;71.38394386195094;0.0297190028331765;0.0024335608061306;0.0152905135012079;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio216.dat;coordenadas_aerofolios/aerofolio660.dat;coordenadas_aerofolios/aerofolio545.dat;coordenadas_aerofolios/aerofolio955.dat;coordenadas_aerofolios/aerofolio608.dat;coordenadas_aerofolios/aerofolio433.dat;coordenadas_aerofolios/aerofolio519.dat;17.548721823663136;38.893273668796624;113.4964551273594;279.1231654287719;455.7464674214944;658.6839161917394;809.9594003516219;0;3.546022245048149;7.733159311928057;22.666881722929286;55.54021844628238;91.01609717585244;131.6963621857462;161.73257899172805;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;2;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9569020777172152;358.8404914249406;71.62016593553484;0.0298296430286187;0.0024416138885006;0.0153411125100327;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio880.dat;coordenadas_aerofolios/aerofolio661.dat;coordenadas_aerofolios/aerofolio982.dat;coordenadas_aerofolios/aerofolio344.dat;coordenadas_aerofolios/aerofolio626.dat;coordenadas_aerofolios/aerofolio967.dat;coordenadas_aerofolios/aerofolio14.dat;17.5707428391701;33.5620014435462;109.2894935349774;277.8838846532429;446.18497557484295;702.1265454730012;793.8083764211626;0;3.5499432299480707;6.723409998256029;21.866483043522184;55.27205271084506;89.17108848958637;139.9170799581153;158.64796063829436;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;3;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9574785278848909;364.3237696230121;72.67078327005093;0.0302854562246868;0.00247743064265;0.0155661558134552;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio468.dat;coordenadas_aerofolios/aerofolio598.dat;coordenadas_aerofolios/aerofolio913.dat;coordenadas_aerofolios/aerofolio646.dat;coordenadas_aerofolios/aerofolio865.dat;coordenadas_aerofolios/aerofolio361.dat;coordenadas_aerofolios/aerofolio829.dat;18.827124005853427;37.58291059295462;128.71539092212765;268.777552118927;488.35519750503886;678.9576992141882;797.5769486716033;0;3.7881860420670335;7.486653367662313;25.570412555348632;53.564351849187446;97.18721110056758;135.5302628971522;159.36770492076224;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;4;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9569021242718369;359.0863782495404;71.66923844655837;0.0298500830747632;0.0024432868268817;0.015351623891889;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio837.dat;coordenadas_aerofolios/aerofolio122.dat;coordenadas_aerofolios/aerofolio600.dat;coordenadas_aerofolios/aerofolio438.dat;coordenadas_aerofolios/aerofolio554.dat;coordenadas_aerofolios/aerofolio900.dat;coordenadas_aerofolios/aerofolio830.dat;18.224534868189565;38.91331063757408;120.62206963221288;272.8987993466339;431.3283737041724;694.1443343152569;808.2366244657063;0;3.673669432699575;7.738394204323423;24.02316614817201;54.36544344272267;86.33368653926775;138.37353660883113;161.40355303402848;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;5;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.957177580956559;361.6316643627393;72.1564751707129;0.0300616672687903;0.0024598972875969;0.0154559904945998;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio27.dat;coordenadas_aerofolios/aerofolio486.dat;coordenadas_aerofolios/aerofolio30.dat;coordenadas_aerofolios/aerofolio538.dat;coordenadas_aerofolios/aerofolio301.dat;coordenadas_aerofolios/aerofolio50.dat;coordenadas_aerofolios/aerofolio355.dat;17.64951230292843;38.42676755913948;117.72962962593904;264.07336361900786;482.8345358801335;676.8612741119936;802.85294982222;0;3.564987089374273;7.6454713211714065;23.47535849863269;52.66941586357543;96.12654297734682;135.12987519574872;160.37534691621727;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;6;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9573402681598964;362.371584399096;72.2918245200467;0.0301231752398294;0.002464511502697;0.015484982463121;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio818.dat;coordenadas_aerofolios/aerofolio3.dat;coordenadas_aerofolios/aerofolio607.dat;coordenadas_aerofolios/aerofolio981.dat;coordenadas_aerofolios/aerofolio205.dat;coordenadas_aerofolios/aerofolio367.dat;coordenadas_aerofolios/aerofolio175.dat;16.663628525782507;37.30025799141468;110.74941739726272;282.0100428672821;473.5744293485569;682.6639111365716;801.1243909997586;0;3.379259631012953;7.429385099635781;22.143772062595147;56.06358871972315;94.37059174193938;136.18093729162172;160.08078078317564;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;7;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9551450853855248;347.17326350188614;69.41899216079993;0.0288597713101394;0.0023665733410627;0.0148696188449281;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio135.dat;coordenadas_aerofolios/aerofolio861.dat;coordenadas_aerofolios/aerofolio517.dat;coordenadas_aerofolios/aerofolio626.dat;coordenadas_aerofolios/aerofolio732.dat;coordenadas_aerofolios/aerofolio807.dat;coordenadas_aerofolios/aerofolio700.dat;16.916950810150656;37.32029496019215;109.51831377814388;264.9191947480241;440.8159813783144;638.8094522363753;796.2771561751057;0;3.426217027196569;7.434619992031149;21.910184490857496;52.8099706819053;88.15198554974637;127.93872579841712;159.16688188536494;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;8;0
20;1000.0;0.4921259842519686;3339340.413638904;0.3751903135853492;0.9566717547320052;233.6448840280291;46.64388348951775;0.0194223997920172;0.0015901436732793;0.0099911673642536;41.93998590703808;37.071022156848606;27.6717334224092;22.395624119478267;19.070626862451967;16.79746747152713;15.149961615623909;5.0;coordenadas_aerofolios/aerofolio889.dat;coordenadas_aerofolios/aerofolio389.dat;coordenadas_aerofolios/aerofolio689.dat;coordenadas_aerofolios/aerofolio545.dat;coordenadas_aerofolios/aerofolio4.dat;coordenadas_aerofolios/aerofolio489.dat;coordenadas_aerofolios/aerofolio281.dat;16.718761670587956;35.213770483275304;129.48765924281443;281.858202136799;431.7153404418304;663.7794044810194;0.0;0;3.390928163097267;7.036058420789367;25.71790494010533;56.02409576238281;86.41389116133132;132.65047544997898;0.0;0;0.254;0.3047999999999999;0.4572;0.6095999999999999;0.762;0.9144;1.0668;1.2191999999999998;0.122428;0.139192;0.174244;0.185166;0.1793239999999999;0.16129;0.1285239999999999;0.0;9;0
